DRUGBANK_ID,DB09555,DB09561,DB09563,DB09570,DB09571,DB11093,DB11104,DB11126,DB11228,DB11256,DB11359,DB11362,DB11363,DB11364,DB11367,DB11560,DB11574,DB11575,DB11581,DB11582,DB11591,DB11596,DB11602,DB11609,DB11610,DB11611,DB11613,DB11614,DB11619,DB11699,DB11730,DB11737,DB11793,DB11915,DB11921,DB11943,DB11994,DB12095,DB12161,DB12243,DB12332,DB12598,DB13025,DB13092,DB13139,DB13146,DB13154,DB13155,DB13156,DB13158,DB13164,DB13165,DB13167,DB13179,DB13180
DB09526,0.0680628,0.015873,0.0238095,0.047619,0.103896,0.0289855,0,0.0232558,0,0.0306122,0.118421,0.019656,0.0074813,0.0111111,0.00670017,0.0147601,0.00577367,0.00850735,0.0121269,0.0071066,0.0293542,0.0289575,0.00251889,0.0597015,0.253012,0.0159453,0.00592593,0.0139752,0.00303644,0.011655,0.0128023,0.013834,0.030303,0.00418994,0.00179641,0.00570776,0.0143885,0.0226929,0.00509338,0.0533333,0.020934,0.0411392,0.044898,0.00912863,0.0872093,0.0410959,0.677419,0.0199203,0.00578035,0.00240192,0.0221843,0.0182768,0.0628571,0.00126582,0.0357143
DB09534,0.0352564,0.00998004,0.00831601,0.0224215,0.023301,0.0239521,0,0.0153257,0.00554785,0.0293478,0.0134615,0.0214541,0.0141018,0.0170697,0.0126214,0.0174359,0.0101758,0.0198598,0.0220884,0.0127119,0.0319829,0.0273973,0.00598802,0.0391459,0.0321361,0.020658,0.00936482,0.0120148,0.027977,0.0174216,0.0167401,0.00951374,0.0291036,0.0104439,0.0182956,0.00838415,0.0120724,0.0238095,0.0117417,0.0204082,0.0189394,0.0225464,0.0264706,0.0128283,0.0311475,0.0277778,0.0291667,0.0127389,0.00731452,0.0248034,0.018591,0.0196078,0.0211382,0.0123153,0.0153551
DB09543,0.0340136,0.0186335,0.0141844,0.114007,0.0451977,0.0239521,0,0.0217391,0.00789474,0.0431034,0.128049,0.0320641,0.0330709,0.013587,0.0188953,0.0268562,0.0227651,0.0270666,0.0505319,0.0224719,0.0330033,0.0394089,0.00606061,0.0431034,0.0680628,0.0519618,0.0195611,0.0620592,0.00645756,0.055336,0.0265487,0.0285235,0.0423077,0.021197,0.00567215,0.015528,0.0573248,0.058663,0.0236686,0.0445344,0.0381895,0.128947,0.126582,0.0193648,0.134387,0.0292398,0.0857143,0.0515464,0.00974026,0.00445765,0.0294551,0.0251046,0.134921,0.0102041,0.0274725
DB09546,0.0371747,0.00724638,0.00854701,0.0393443,0.111111,0.020979,0,0.0124224,0.00280112,0.0265487,0.0457516,0.0294118,0.0109976,0.0145773,0.0104634,0.0146104,0.0100056,0.00877835,0.0157618,0.0113744,0.0221088,0.0252951,0.00211864,0.0585366,0.0467836,0.0353319,0.00907788,0.029703,0.00376648,0.0159681,0.0167959,0.0388693,0.034,0.011465,0.00229358,0.00737619,0.0175159,0.0217687,0.0121396,0.0542986,0.0290276,0.0548303,0.034375,0.00545171,0.0737705,0.0202703,0.0583333,0.0190972,0.00505051,0.00302343,0.0337423,0.0333333,0.0609756,0.00231481,0.0125
DB09552,0.0754717,0.0077821,0.0438596,0.0306604,0.0526316,0.0114068,0,0.00711744,0.00843882,0.0309278,0.0566038,0.0499139,0.0173536,0.0173913,0.0140127,0.0163711,0.0146674,0.0218132,0.0281125,0.0136635,0.0479651,0.0282486,0.00508475,0.053125,0.0491228,0.03327,0.0131639,0.0430504,0.00593723,0.0194489,0.0318544,0.024602,0.0307443,0.0212291,0.00484131,0.0103286,0.0160643,0.0332147,0.0247396,0.0443787,0.028536,0.0376238,0.0738095,0.00570207,0.0352304,0.00743494,0.0555556,0.0158046,0.0112835,0.00416378,0.0419948,0.0299296,0.0583333,0.00715015,0.00714286
DB09555,1,0.0135747,0.015,0.052356,0.069869,0.00873362,0,0.0205761,0.00911162,0.0406886,0.0425532,0.0435572,0.0140429,0.0260663,0.0106242,0.0425844,0.0192926,0.0159611,0.028076,0.015873,0.0635659,0.0358744,0.00722022,0.0785714,0.0909091,0.0263415,0.0209108,0.0383142,0.00964912,0.0294627,0.0331754,0.0259146,0.075,0.0173611,0.00493421,0.0116618,0.0125874,0.0410959,0.0203528,0.0529801,0.0205656,0.0273109,0.04,0.0132548,0.0644172,0.0172414,0.109948,0.0151057,0.013373,0.00641483,0.0383037,0.0357815,0.039039,0.00955414,0.0206612
DB09561,0.0135747,1,0.05,0.0155039,0.0294118,0.045977,0,0.113402,0.020202,0.0115607,0.0194175,0.0116279,0.00571429,0.0173611,0.00811688,0.0106383,0.00284576,0.00531511,0.00729262,0.00897308,0.0148699,0.0109689,0.0245098,0.0125,0.0247934,0.00551268,0.0048852,0.0014881,0.00497018,0.0133929,0.00687758,0.00566038,0.0109409,0.00818554,0.00534442,0.00895857,0.00516351,0.00869565,0.00990099,0.0113636,0.00306748,0.00576369,0.0147059,0.00324675,0.035,0.0666667,0.0140845,0.0172084,0.0168856,0.00394633,0.00487013,0.00985222,0.0248756,0.00745342,0.103093
DB09563,0.015,0.05,1,0.012605,0.0243902,0.0294118,0,0.0357143,0.00714286,0.008,0.0243902,0.00729927,0.00248344,0.0111524,0.00502513,0.00549451,0.00172612,0.00307929,0.00277521,0.00507099,0.00767754,0.00567108,0.00761421,0.0217391,0.019802,0.00450958,0.0019685,0.0046225,0.0040568,0.00697674,0.00423729,0.00392157,0.00455581,0.0041958,0.00239808,0.0022779,0.00356506,0.00446429,0.00510204,0.0129032,0.0047619,0,0.0159363,0.0016488,0.021978,0.0273973,0.02,0.00590551,0.00579151,0.0032077,0.00504202,0.00777202,0.010929,0.00253807,0.0361446
DB09570,0.052356,0.0155039,0.012605,1,0.0520446,0.0150943,0,0.0177936,0.00838574,0.0307918,0.0481481,0.0302521,0.0299489,0.0150862,0.0126743,0.0288858,0.0205155,0.0287671,0.0355125,0.0179641,0.031339,0.0281294,0.0118845,0.030303,0.0486111,0.0450623,0.0219479,0.0610973,0.00762712,0.0326797,0.0259301,0.0244957,0.0305958,0.0211581,0.00591398,0.0188857,0.0353261,0.0619684,0.0246433,0.0379009,0.0284302,0.0689655,0.227027,0.020202,0.1,0.0223881,0.0729614,0.0380117,0.011236,0.00904663,0.0231065,0.0297723,0.113043,0.00918367,0.0215054
DB09571,0.069869,0.0294118,0.0243902,0.0520446,1,0.0275229,0,0.032,0.0125,0.0301887,0.0862069,0.0555556,0.0104839,0.0261438,0.0126183,0.0224913,0.0142207,0.00900225,0.0125899,0.013739,0.0346715,0.0268336,0.0138568,0.12963,0.132813,0.0332226,0.0126706,0.0220913,0.00682927,0.0281385,0.0161943,0.0221402,0.0320513,0.0146862,0.00410076,0.00655022,0.0151007,0.0257511,0.0193237,0.117978,0.0227273,0.0249307,0.03125,0.0056,0.0654206,0.0353982,0.0941176,0.0184162,0.00896057,0.00700935,0.0223642,0.0410628,0.0509259,0.00848485,0.0322581
DB11093,0.00873362,0.045977,0.0294118,0.0150943,0.0275229,1,0,0.0747664,0.00323625,0.0133333,0.0181818,0.0137615,0.00568182,0.0238908,0.0096463,0.0122807,0.00226629,0.00757002,0.00999092,0.005923,0.0165441,0.0126582,0.00472813,0.0764331,0.0155039,0.00657174,0.00291545,0.00443131,0.0109235,0.00875274,0.00544218,0.00371747,0.00860215,0.00674764,0.00651273,0.0055371,0.00681431,0.0100575,0.00978793,0.0335196,0.00762195,0.00849858,0.0143369,0.0081103,0.0239234,0.131868,0.025974,0.00747664,0.00733945,0.0126683,0.00643087,0.00724638,0.0339806,0.0136307,0.0458716
DB11104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116009,0,0.00152207,0,0,0.00162602,0,0,0,0,0,0,0,0,0.00081103,0,0.00269542,0,0,0
DB11126,0.0205761,0.113402,0.0357143,0.0177936,0.032,0.0747664,0,1,0.0283019,0.0166667,0.015748,0.0110132,0.0048,0.0292208,0.0173502,0.0136519,0.00619718,0.00822737,0.00623886,0.0308458,0.0142349,0.0158451,0.027907,0.021978,0.0647482,0.00970874,0.0057999,0.0028777,0.0107422,0.0127119,0.008,0.0036036,0.0146138,0.0159787,0.0117855,0.00982533,0.00662252,0.0126582,0.0127389,0.020202,0.00593472,0.00810811,0.0135135,0.0136766,0.0452489,0.0619469,0.0212766,0.0550285,0.0462107,0.00699301,0.00625978,0.011655,0.0222222,0.0245399,0.679487
DB11228,0.00911162,0.020202,0.00714286,0.00838574,0.0125,0.00323625,0,0.0283019,1,0.00540541,0.00934579,0.00770416,0.00415225,0.00589391,0.00719424,0.00381679,0.00405474,0.00783801,0.00455235,0.0344538,0.00790514,0.00390117,0.366953,0.00527705,0.00882353,0.00354925,0.00485651,0.00224719,0.00490196,0.0105105,0.00422386,0.00400534,0.00442478,0.012685,0.00737619,0.00268577,0.00249688,0.00660066,0.00727273,0.00506329,0.00229621,0.00176367,0.00814664,0.00344828,0.00947867,0.00961538,0,0.0547753,0.0311653,0.0040404,0.00359281,0.0064,0.007109,0.0876452,0.0283912
DB11256,0.0406886,0.0115607,0.008,0.0307918,0.0301887,0.0133333,0,0.0166667,0.00540541,1,0.0167598,0.0342385,0.0207444,0.0810015,0.031068,0.0263959,0.0232234,0.0208213,0.0531335,0.0319602,0.0356768,0.820513,0.0058548,0.0290102,0.0366972,0.0537383,0.0191758,0.0210816,0.0146751,0.0322953,0.0316623,0.0177638,0.0451389,0.0181191,0.0075543,0.0236461,0.0188867,0.0383562,0.0213385,0.0282392,0.039886,0.0561497,0.0286944,0.0139057,0.0351438,0.0209125,0.0301205,0.0167189,0.0175983,0.00883392,0.0321324,0.026538,0.0302548,0.0121261,0.0223881
DB11359,0.0425532,0.0194175,0.0243902,0.0481481,0.0862069,0.0181818,0,0.015748,0.00934579,0.0167598,1,0.027027,0.00966962,0.0096463,0.014218,0.0386643,0.0130682,0.0166289,0.0153291,0.020751,0.0441989,0.0141343,0.00688073,0.0578035,0.0740741,0.0163399,0.0116845,0.0205882,0.00389105,0.050885,0.0107383,0.0278293,0.0233051,0.0228802,0.00351288,0.00765027,0.034188,0.0228245,0.0275974,0.0529101,0.011994,0.0422535,0.0919118,0.0112631,0.0805687,0.0263158,0.107143,0.0394737,0.00896057,0.00310318,0.0272873,0.0286396,0.0861244,0.00604595,0.024
DB11362,0.0435572,0.0116279,0.00729927,0.0302521,0.0555556,0.0137615,0,0.0110132,0.00770416,0.0342385,0.027027,1,0.0226098,0.0304,0.017801,0.0210643,0.0287244,0.0238386,0.0392577,0.01263,0.0406032,0.0319635,0.00918635,0.057732,0.0259179,0.0301794,0.0229397,0.0301811,0.00814212,0.0280971,0.0433526,0.0315052,0.0356688,0.0186916,0.0073928,0.0154096,0.0207424,0.0294985,0.022293,0.0558882,0.0244648,0.0248902,0.0415282,0.00954198,0.0238532,0.0113122,0.0192771,0.0137773,0.0170843,0.00682382,0.039657,0.051105,0.0276753,0.00955691,0.0110375
DB11363,0.0140429,0.00571429,0.00248344,0.0299489,0.0104839,0.00568182,0,0.0048,0.00415225,0.0207444,0.00966962,0.0226098,1,0.0119382,0.00797721,0.016568,0.0235667,0.0219099,0.0416089,0.0179076,0.033557,0.0197842,0.00449006,0.017871,0.00872324,0.040404,0.0332044,0.0364257,0.00699627,0.0335484,0.0245232,0.0212637,0.0215736,0.02443,0.00601983,0.0183897,0.0446321,0.0227399,0.0262391,0.0114416,0.0470657,0.0274537,0.0341322,0.0196749,0.0304183,0.00728745,0.00743187,0.0181818,0.00535396,0.00623701,0.0207972,0.0183007,0.0288754,0.00719794,0.00480384
DB11364,0.0260663,0.0173611,0.0111524,0.0150862,0.0261438,0.0238908,0,0.0292208,0.00589391,0.0810015,0.0096463,0.0304,0.0119382,1,0.0493047,0.0236531,0.0324777,0.0302419,0.0131072,0.0277778,0.0244233,0.0777935,0.00642055,0.0248619,0.0214724,0.0360444,0.0170557,0.008,0.014975,0.0168712,0.0161987,0.00678426,0.0182094,0.0215517,0.00688195,0.0118505,0.00762389,0.0179978,0.0275344,0.0238095,0.0117233,0.00904159,0.0167715,0.00837404,0.0246305,0.0304054,0.0107914,0.00953679,0.00805369,0.00885559,0.0147059,0.0214521,0.0221675,0.0109019,0.0394737
DB11367,0.0106242,0.00811688,0.00502513,0.0126743,0.0126183,0.0096463,0,0.0173502,0.00719424,0.031068,0.014218,0.017801,0.00797721,0.0493047,1,0.0128088,0.0208703,0.0136166,0.012955,0.0164042,0.0130964,0.0292729,0.00632244,0.0115774,0.01849,0.0218618,0.0120952,0.00917431,0.0124264,0.0132924,0.0119617,0.00658514,0.0111336,0.0183559,0.00677201,0.0105411,0.0117329,0.016488,0.0150177,0.0170697,0.0101781,0.0125714,0.0175219,0.0119863,0.013624,0.0144231,0.00661157,0.00944287,0.00746965,0.00723831,0.0113736,0.00959488,0.0164159,0.0127724,0.0206022
DB11560,0.0425844,0.0106383,0.00549451,0.0288858,0.0224913,0.0122807,0,0.0136519,0.00381679,0.0263959,0.0386643,0.0210643,0.016568,0.0236531,0.0128088,1,0.0167345,0.016283,0.0153159,0.0410007,0.0434783,0.0256663,0.00444444,0.0236967,0.0217755,0.0226774,0.0200562,0.0184534,0.0101215,0.0467706,0.0192469,0.0159521,0.054505,0.0182876,0.00600185,0.0206034,0.0209924,0.0323144,0.0213953,0.0231125,0.0160428,0.0207824,0.025572,0.0153302,0.0468278,0.0174825,0.0145455,0.0159681,0.0128079,0.00687285,0.0184332,0.0275229,0.0328358,0.00542636,0.0171527
DB11574,0.0192926,0.00284576,0.00172612,0.0205155,0.0142207,0.00226629,0,0.00619718,0.00405474,0.0232234,0.0130682,0.0287244,0.0235667,0.0324777,0.0208703,0.0167345,1,0.0273785,0.0269373,0.0239817,0.0282016,0.0224565,0.00383142,0.014333,0.0129286,0.0326954,0.0625889,0.0190724,0.00598578,0.0210728,0.0312366,0.0184247,0.0195331,0.0224196,0.00506858,0.0133595,0.0216802,0.0394046,0.0195904,0.0142076,0.0192308,0.0294566,0.024646,0.00795572,0.0200216,0.00339367,0.00574713,0.0217291,0.0104688,0.00408441,0.022707,0.01804,0.0194805,0.00932685,0.00620068
DB11575,0.0159611,0.00531511,0.00307929,0.0287671,0.00900225,0.00757002,0,0.00822737,0.00783801,0.0208213,0.0166289,0.0238386,0.0219099,0.0302419,0.0136166,0.016283,0.0273785,1,0.0285088,0.0208522,0.0293948,0.019909,0.0072904,0.0137383,0.0111193,0.0262279,0.058427,0.023542,0.0112309,0.0254237,0.0244156,0.0189655,0.0185518,0.0404837,0.0180493,0.0161367,0.0133333,0.0347408,0.0311804,0.0121342,0.0128342,0.0271493,0.0362269,0.0122649,0.0291607,0.0136571,0.00845503,0.0242775,0.0102041,0.0116794,0.0236784,0.0166359,0.0299145,0.0168567,0.00974513
DB11581,0.028076,0.00729262,0.00277521,0.0355125,0.0125899,0.00999092,0,0.00623886,0.00455235,0.0531335,0.0153291,0.0392577,0.0416089,0.0131072,0.012955,0.0153159,0.0269373,0.0285088,1,0.0175175,0.0329598,0.0514362,0.00488827,0.0171969,0.0141718,0.0494028,0.0239521,0.0600751,0.0104426,0.0278746,0.039739,0.0332447,0.0298611,0.0179294,0.00742391,0.0153196,0.0288462,0.0349608,0.0193508,0.0152413,0.0295022,0.0546574,0.0596405,0.0130162,0.0328007,0.00903342,0.0195896,0.0223831,0.0103426,0.00835532,0.0573823,0.0250716,0.03457,0.00770077,0.00534759
DB11582,0.015873,0.00897308,0.00507099,0.0179641,0.013739,0.005923,0,0.0308458,0.0344538,0.0319602,0.020751,0.01263,0.0179076,0.0277778,0.0164042,0.0410007,0.0239817,0.0208522,0.0175175,1,0.0193638,0.0306193,0.0322086,0.0101946,0.015444,0.0372041,0.0300207,0.0171537,0.0104221,0.0206795,0.0121951,0.0216783,0.020558,0.0405743,0.0127512,0.0172414,0.0216216,0.0239596,0.0391363,0.0100457,0.0226244,0.019154,0.026428,0.0140581,0.0280797,0.00688299,0.00704935,0.143305,0.0410765,0.00732601,0.0191041,0.0151745,0.0271739,0.0271707,0.0308765
DB11591,0.0635659,0.0148699,0.00767754,0.031339,0.0346715,0.0165441,0,0.0142349,0.00790514,0.0356768,0.0441989,0.0406032,0.033557,0.0244233,0.0130964,0.0434783,0.0282016,0.0293948,0.0329598,0.0193638,1,0.0336049,0.00917431,0.0558376,0.0316901,0.0315315,0.0256515,0.0374771,0.0123711,0.0361991,0.0455341,0.0247168,0.0428894,0.0256191,0.00984067,0.0209738,0.0185005,0.0404313,0.0287356,0.0305958,0.0257353,0.0278834,0.0394366,0.0143369,0.0420561,0.0257353,0.0289017,0.0194872,0.0172239,0.0104895,0.037428,0.0270907,0.0404984,0.0111199,0.0178891
DB11596,0.0358744,0.0109689,0.00567108,0.0281294,0.0268336,0.0126582,0,0.0158451,0.00390117,0.820513,0.0141343,0.0319635,0.0197842,0.0777935,0.0292729,0.0256663,0.0224565,0.019909,0.0514362,0.0306193,0.0336049,1,0.00453001,0.0243506,0.033101,0.0517898,0.0185484,0.0196429,0.0136986,0.0266963,0.0282534,0.0172589,0.043722,0.016835,0.00698649,0.0231516,0.0173913,0.0364769,0.0198113,0.0253566,0.0378928,0.0541237,0.0261708,0.0118694,0.0320611,0.0198556,0.0285171,0.0162437,0.0171026,0.00810654,0.0293283,0.0244755,0.0289634,0.00866824,0.0212766
DB11602,0.00722022,0.0245098,0.00761421,0.0118845,0.0138568,0.00472813,0,0.027907,0.366953,0.0058548,0.00688073,0.00918635,0.00449006,0.00642055,0.00632244,0.00444444,0.00383142,0.0072904,0.00488827,0.0322086,0.00917431,0.00453001,1,0.00404858,0.0132743,0.00402901,0.00462185,0.00199005,0.00523169,0.00896287,0.00376648,0.00463499,0.0037831,0.0122642,0.00845771,0.00488202,0.00327869,0.00684262,0.00745474,0.00392157,0.0020284,0.00146628,0.00660066,0.00447857,0.0131086,0.00938967,0.00246914,0.049697,0.0293772,0.00563557,0.00315789,0.00813008,0.00746269,0.0710945,0.027972
DB11609,0.0785714,0.0125,0.0217391,0.030303,0.12963,0.0764331,0,0.021978,0.00527705,0.0290102,0.0578035,0.057732,0.017871,0.0248619,0.0115774,0.0236967,0.014333,0.0137383,0.0171969,0.0101946,0.0558376,0.0243506,0.00404858,1,0.0466321,0.0206186,0.0123281,0.0217687,0.0120818,0.0310078,0.0214376,0.0200334,0.0285714,0.0149068,0.00796813,0.00823893,0.0168971,0.0184211,0.0192024,0.108225,0.0194986,0.0239808,0.0442478,0.0123267,0.040146,0.0609756,0.056338,0.014975,0.00649351,0.010479,0.0325926,0.0360934,0.0441176,0.016,0.0220994
DB11610,0.0909091,0.0247934,0.019802,0.0486111,0.132813,0.0155039,0,0.0647482,0.00882353,0.0366972,0.0740741,0.0259179,0.00872324,0.0214724,0.01849,0.0217755,0.0129286,0.0111193,0.0141718,0.015444,0.0316901,0.033101,0.0132743,0.0466321,1,0.0203644,0.0106024,0.0142248,0.00767018,0.0143737,0.0157895,0.0141593,0.0458333,0.0156454,0.00463768,0.00749465,0.0146341,0.0308123,0.0124224,0.0430622,0.0235988,0.0373333,0.0394737,0.0143084,0.133028,0.030303,0.230769,0.0250896,0.0121739,0.00536398,0.0232919,0.0250569,0.0468085,0.00948992,0.0729927
DB11611,0.0263415,0.00551268,0.00450958,0.0450623,0.0332226,0.00657174,0,0.00970874,0.00354925,0.0537383,0.0163399,0.0301794,0.040404,0.0360444,0.0218618,0.0226774,0.0326954,0.0262279,0.0494028,0.0372041,0.0315315,0.0517898,0.00402901,0.0206186,0.0203644,1,0.0296217,0.0555556,0.00822368,0.0256,0.0290237,0.0248494,0.0328263,0.0309211,0.00478278,0.0255042,0.0314098,0.0503101,0.0359712,0.0192503,0.0480905,0.0527728,0.0584851,0.0187562,0.0443996,0.00983607,0.0192525,0.0271903,0.00587372,0.00622904,0.032097,0.0351171,0.0455005,0.00613874,0.0130011
DB11613,0.0209108,0.0048852,0.0019685,0.0219479,0.0126706,0.00291545,0,0.0057999,0.00485651,0.0191758,0.0116845,0.0229397,0.0332044,0.0170557,0.0120952,0.0200562,0.0625889,0.058427,0.0239521,0.0300207,0.0256515,0.0185484,0.00462185,0.0123281,0.0106024,0.0296217,1,0.0220162,0.00606878,0.0231872,0.0169173,0.0304276,0.0167015,0.0288316,0.00631348,0.0133992,0.0171042,0.024175,0.0270163,0.0131889,0.0249707,0.0242611,0.0236686,0.0107087,0.0234742,0.00436893,0.00590261,0.021615,0.00640256,0.00495509,0.0204724,0.0153387,0.0244476,0.00869565,0.00628931
DB11614,0.0383142,0.0014881,0.0046225,0.0610973,0.0220913,0.00443131,0,0.0028777,0.00224719,0.0210816,0.0205882,0.0301811,0.0364257,0.008,0.00917431,0.0184534,0.0190724,0.023542,0.0600751,0.0171537,0.0374771,0.0196429,0.00199005,0.0217687,0.0142248,0.0555556,0.0220162,1,0.00819156,0.022549,0.026418,0.0255942,0.0263672,0.0223249,0.00395952,0.0129164,0.0417407,0.0447154,0.024744,0.0199468,0.0264244,0.0387597,0.0510328,0.0155815,0.0557029,0.00292826,0.0216383,0.0200182,0.00892061,0.00431732,0.0254669,0.0288363,0.0501981,0.00358423,0.00288184
DB11619,0.00964912,0.00497018,0.0040568,0.00762712,0.00682927,0.0109235,0,0.0107422,0.00490196,0.0146751,0.00389105,0.00814212,0.00699627,0.014975,0.0124264,0.0101215,0.00598578,0.0112309,0.0104426,0.0104221,0.0123711,0.0136986,0.00523169,0.0120818,0.00767018,0.00822368,0.00606878,0.00819156,1,0.0080292,0.00667476,0.00481762,0.00944767,0.0103093,0.035164,0.00494777,0.00465426,0.00932836,0.00918033,0.00729262,0.00636537,0.00393391,0.00753769,0.0112202,0.00979519,0.00887574,0.00301205,0.0062069,0.00616438,0.0416864,0.00585556,0.00601956,0.00711111,0.00753623,0.0107527
DB11699,0.0294627,0.0133929,0.00697674,0.0326797,0.0281385,0.00875274,0,0.0127119,0.0105105,0.0322953,0.050885,0.0280971,0.0335484,0.0168712,0.0132924,0.0467706,0.0210728,0.0254237,0.0278746,0.0206795,0.0361991,0.0266963,0.00896287,0.0310078,0.0143737,0.0256,0.0231872,0.022549,0.0080292,1,0.021316,0.0180383,0.0518331,0.0325885,0.00978953,0.0143655,0.0472009,0.0210728,0.0218522,0.0262172,0.0332997,0.0315638,0.0352564,0.020979,0.0248668,0.0152505,0.0114416,0.0215176,0.0133333,0.00674433,0.0227508,0.0358566,0.026738,0.0225108,0.0127389
DB11730,0.0331754,0.00687758,0.00423729,0.0259301,0.0161943,0.00544218,0,0.008,0.00422386,0.0316623,0.0107383,0.0433526,0.0245232,0.0161987,0.0119617,0.0192469,0.0312366,0.0244156,0.039739,0.0121951,0.0455341,0.0282534,0.00376648,0.0214376,0.0157895,0.0290237,0.0169173,0.026418,0.00667476,0.021316,1,0.0332458,0.0344828,0.0146306,0.00472103,0.0237938,0.0198676,0.0236101,0.016129,0.0210136,0.0243902,0.0353063,0.03125,0.00910552,0.0239521,0.00949796,0.0126582,0.0137457,0.017094,0.0052356,0.0664983,0.0291829,0.0203106,0.00690131,0.00801068
DB11737,0.0259146,0.00566038,0.00392157,0.0244957,0.0221402,0.00371747,0,0.0036036,0.00400534,0.0177638,0.0278293,0.0315052,0.0212637,0.00678426,0.00658514,0.0159521,0.0184247,0.0189655,0.0332447,0.0216783,0.0247168,0.0172589,0.00463499,0.0200334,0.0141593,0.0248494,0.0304276,0.0255942,0.00481762,0.0180383,0.0332458,1,0.0259009,0.0259067,0.00421941,0.014275,0.0217606,0.0223214,0.029098,0.0195122,0.0175277,0.0417755,0.0342368,0.00536993,0.0266041,0.00368324,0.0136187,0.0348101,0.0112245,0.00232964,0.063745,0.0250597,0.0446571,0.00398406,0.00361011
DB11793,0.075,0.0109409,0.00455581,0.0305958,0.0320513,0.00860215,0,0.0146138,0.00442478,0.0451389,0.0233051,0.0356688,0.0215736,0.0182094,0.0111336,0.054505,0.0195331,0.0185518,0.0298611,0.020558,0.0428894,0.043722,0.0037831,0.0285714,0.0458333,0.0328263,0.0167015,0.0263672,0.00944767,0.0518331,0.0344828,0.0259009,1,0.0154545,0.00485201,0.0232,0.0513661,0.0467836,0.0164271,0.0277264,0.0361446,0.0430416,0.0299213,0.0189394,0.0540541,0.0171674,0.0297483,0.015625,0.0132159,0.00548446,0.0331606,0.0605653,0.026362,0.00592217,0.0146444
DB11915,0.0173611,0.00818554,0.0041958,0.0211581,0.0146862,0.00674764,0,0.0159787,0.012685,0.0181191,0.0228802,0.0186916,0.02443,0.0215517,0.0183559,0.0182876,0.0224196,0.0404837,0.0179294,0.0405743,0.0256191,0.016835,0.0122642,0.0149068,0.0156454,0.0309211,0.0288316,0.0223249,0.0103093,0.0325885,0.0146306,0.0259067,0.0154545,1,0.0111972,0.0136808,0.0130826,0.0258162,0.366775,0.0109223,0.0131579,0.0213632,0.0332963,0.00853333,0.0335731,0.0107672,0.00414365,0.0321739,0.0109797,0.0115486,0.0167598,0.021093,0.0286738,0.0367751,0.016
DB11921,0.00493421,0.00534442,0.00239808,0.00591398,0.00410076,0.00651273,0,0.0117855,0.00737619,0.0075543,0.00351288,0.0073928,0.00601983,0.00688195,0.00677201,0.00600185,0.00506858,0.0180493,0.00742391,0.0127512,0.00984067,0.00698649,0.00845771,0.00796813,0.00463768,0.00478278,0.00631348,0.00395952,0.035164,0.00978953,0.00472103,0.00421941,0.00485201,0.0111972,1,0.00440176,0.00550206,0.00875274,0.00679964,0.00676056,0.0039929,0.0035879,0.0058698,0.00886525,0.00665188,0.00708801,0.00178784,0.0113368,0.00985915,0.11927,0.00541516,0.00447761,0.00665557,0.015953,0.0117925
DB11943,0.0116618,0.00895857,0.0022779,0.0188857,0.00655022,0.0055371,0.00116009,0.00982533,0.00268577,0.0236461,0.00765027,0.0154096,0.0183897,0.0118505,0.0105411,0.0206034,0.0133595,0.0161367,0.0153196,0.0172414,0.0209738,0.0231516,0.00488202,0.00823893,0.00749465,0.0255042,0.0133992,0.0129164,0.00494777,0.0143655,0.0237938,0.014275,0.0232,0.0136808,0.00440176,1,0.0152174,0.0236806,0.0141945,0.00912779,0.0186981,0.0130321,0.0176909,0.0118285,0.0138614,0.0121951,0.00793651,0.0127628,0.0210368,0.00481,0.014841,0.0157285,0.0158888,0.00431832,0.0120482
DB11994,0.0125874,0.00516351,0.00356506,0.0353261,0.0151007,0.00681431,0,0.00662252,0.00249688,0.0188867,0.034188,0.0207424,0.0446321,0.00762389,0.0117329,0.0209924,0.0216802,0.0133333,0.0288462,0.0216216,0.0185005,0.0173913,0.00327869,0.0168971,0.0146341,0.0314098,0.0171042,0.0417407,0.00465426,0.0472009,0.0198676,0.0217606,0.0513661,0.0130826,0.00550206,0.0152174,1,0.02485,0.0136737,0.018018,0.0443439,0.0507426,0.0444145,0.0235849,0.0231548,0.0101695,0.0141844,0.0217822,0.00579151,0.00339751,0.0399628,0.0259301,0.033675,0.0076864,0.00998336
